fold,parent_asin,year_month,rating,rating_text_mismatch,text_context_risk,fusion_score,text_norm
2022_01_08,B08YR8KB69,2022-05,1.0,0,0.854194135355265,0.8633619122071937,hates warm rooms it worked great when we bought it in january but the last few days have been super hot and it doesn t produce like it did in winter right when we needed it the most it melts too fast the scoop arm is confused too much as to when it s actually full and the low water light comes on when there is still water in the machine now i have to buy ice again because it can t keep up update i ve downgraded this because for some unknown reaso
2022_01_08,B09JY77GCY,2022-06,1.0,0,0.980711129215317,0.8601208045866128,do not waste your money went thru 3 bought for myself for christmas and was so excited we have lots of get togethers at our house and always run out of ice the first one lasted 2 weeks before the fan went out i got sent a replacement after months and that one would not turn on got sent a 3rd and it lasted about 12 weeks before dying i always used distilled water cleaned weekly trying to keep it alive eventually it would only make a few pieces of 
2022_01_08,B09JY77GCY,2022-06,1.0,0,0.9719695226823188,0.8601208045866128,only worked for 3 months stopped producing ice after 3 months
2022_01_08,B09JY77GCY,2022-06,3.0,0,0.9658631055666405,0.8601208045866128,lasted less than year customer service warranty replacement is horrible 600 bucks for an appliance that failed within a year contacted customer service and they sent a refurbished replacement that also did not work and was in worse condition than my original i now have two non functioning machines with the prospects of getting a third that may or may not work and for god only knows how long getting someone on the phone is close to impossible to d
2022_01_08,B098VYW91F,2022-01,1.0,0,0.9566146075207642,0.856215023045405,do not waste your money these were great for about two days two days in and the characters began falling off there are no children in the home and after made 10 uses in 2 days they have lost their christmas spirit save your money
2022_01_08,B098VYW91F,2022-01,2.0,0,0.9401044752721895,0.856215023045405,falling apart cute but various pieces are falling off and appear to not have enough glue to hold them together first the snowman came apart completely split in half as 2 pieces of fabric were glued together and then the green part of the hats is coming off on the outer edges and the entire piece is barely hanging on we haven t been unusually rough or anything just normal opening closing the fridge the hat falling apart was on our double oven the 
2022_01_08,B098VYW91F,2022-01,3.0,0,0.8654125385555913,0.856215023045405,love them but fall apart these are the cutest things but the characters are foam and 3 have already fell apart and fallen off the burlap back piece going to try to hot glue back together but not happy they were so flimsy
2022_01_08,B06XR8WZX6,2022-02,1.0,0,0.7333042240508776,0.8531630168107173,tastes like dirty dish water gonna buy the samsung fridge branded at lowes this tastes like crap
2022_01_08,B06XR8WZX6,2022-02,5.0,1,0.3666191540621456,0.8531630168107173,filter review received the correct model easy to install only issue is if it last the minimum 6 months needed
2022_01_08,B06XR8WZX6,2022-02,5.0,1,0.1976194336192231,0.8531630168107173,love these filters you get three filters for the same price as one on the manufacturer website
2022_01_08,B082GP54XP,2022-01,1.0,0,0.9667548785373007,0.8481576710178003,didn t work in keurig 2 0 machine not all of them worked in my keurig 2 0 machine for some reason the 2 black ones worked but the 2 purple ones displayed the sorry this pod doesn t work in this machine so i ended up returning because not all of them worked
2022_01_08,B082GP54XP,2022-01,2.0,0,0.9620050793643387,0.8481576710178003,not compatible with my kurig not compatible
2022_01_08,B082GP54XP,2022-01,3.0,0,0.3484075023596179,0.8481576710178003,black ones didn t work they re great and easy to clean but somehow the black ones don t work right away you have to raise and lower the handle a few times to eventually run it through as hot water in order to use them the purple filters however worked perfectly
2022_01_08,B08YR8KB69,2022-06,1.0,0,0.9735125716597517,0.8476744934188608,i do not recommend not really easy to use and it started acting up about 2 months after i got it of course too late to return waste of money i really needed this cuz i ca not carry bags of ice several times a week
2022_01_08,B08YR8KB69,2022-06,1.0,0,0.9730950589808274,0.8476744934188608,broke almost instantly and no one will get back to me awful it broke and they have no customer service phone or support just an email they don t answer waste of 100
2022_01_08,B08YR8KB69,2022-06,1.0,0,0.8954094919190371,0.8476744934188608,hard to clean and doesn t work properly the water tray is hard to clean i m not able to take it apart in order to clean it and it doesn t fill up all the way so the ice cubes are teeny tiny
2022_01_08,B0BGCHX9VP,2022-03,4.0,1,0.426302504101518,0.8476677199689762,wasted space these egg storage containers are a good idea but there is a lot of wasted space as they are taller than they need to be for the extra large eggs to fit
2022_01_08,B0BGCHX9VP,2022-03,5.0,1,0.14679241425880224,0.8476677199689762,perfect very well made these are absolutely beautiful my mother is very particular about things so much so that she has been using the same egg container for 10 yrs she was very upset when i replaced her egg container even though it was broken on one side until she saw these and stopped complaining lol that s my easiest way of saying these are great how funny that as adults egg organizers are what make us happy lol they are very sturdy came very 
2022_01_08,B0BGCHX9VP,2022-03,5.0,1,0.10958304311855739,0.8476677199689762,perfect size we had atwo 3x4 containers but switched to these to open up more of the shelf these containers hild 14 eggs each mandate m9re compact we love them
2022_01_08,B00YNSZCXA,2022-06,1.0,0,0.8993500791089282,0.8470971815191157,horrible i purchased a 4 pack of filters and open all 4 and not a single one worked they all would not work the issue is the filter not my fridge as my old filter work just fine it just needs replacing
2022_01_08,B00YNSZCXA,2022-06,5.0,1,0.06613600703125425,0.8470971815191157,no stress no mess so easy to change out the filter pop the old one out and the new one in it s just that simple there s a definite difference in the taste great job
2022_01_08,B00YNSZCXA,2022-06,5.0,1,0.0640476854611529,0.8470971815191157,cost effective clean water the filter seems to work as designed good value compared with local hardware sources
2022_01_08,B07GXFR1V7,2022-06,1.0,0,0.996863202864511,0.8431907240026453,water worse than tap water now waste of money do not buy
2022_01_08,B07GXFR1V7,2022-06,1.0,0,0.9874545491316913,0.8431907240026453,did not fit did not fir lg lrmdc2306
2022_01_08,B07GXFR1V7,2022-06,1.0,0,0.9339086826827858,0.8431907240026453,doesn t fit lg thinq doesn t fit our lg thinq fridge when it s supposed to and the return window has closed don t purchase
2022_01_08,B08V5JRDQJ,2022-05,1.0,0,0.9596473735801176,0.841249275891587,did not fit even though i measured the dimensions side latches were not correct did not fit measured the size and dimensions but side latches were not right
2022_01_08,B08V5JRDQJ,2022-05,5.0,1,0.46762716916583014,0.841249275891587,loved it no problem with the product no dislike
2022_01_08,B08V5JRDQJ,2022-05,5.0,1,0.10400808212367052,0.841249275891587,how easy was that i was so pleased to find the shelving for my samsung fridge on amazon it was a very easy process to just look up the model number and door shelf it fit perfectly and now my condiments are secure again comes already assembled
2022_01_08,B079TCXJFJ,2022-06,3.0,0,0.5980354853745256,0.8380049992635211,it s okay i like that it has a lid however it just sits on top so very flimsy to me
2022_01_08,B079TCXJFJ,2022-06,5.0,1,0.3739455552499025,0.8380049992635211,love my egg holder i like because i can many i have and so much nicer looking then the carton not cheap plastic
2022_01_08,B079TCXJFJ,2022-06,4.0,1,0.13803039224651342,0.8380049992635211,great case great case but wish it had snaps on the sides to keep the lid on during transport
2022_01_08,B0BY7SZR6Q,2022-03,1.0,0,0.7962327860816829,0.8355996203785767,not compatible this reusable filter is not compatible with the new k supreme https www amazon com dp b08v8bqx2z psc 1 ref ppx yo2 dt b product details machine the new k supreme keurig works only with the newly designed keurig my k cup universal reusable coffee filter
2022_01_08,B0BY7SZR6Q,2022-03,1.0,0,0.7714972213277389,0.8355996203785767,stick with the plastic k cups these are messy update i have both the these and the plastic k cups these can be an utter disaster i get coffee grounds all over the place including in my coffee with the stainless version i never have this problem with the plastic k cups i thought these would be nicer and last longer but ultimately i just end up wasting more coffee
2022_01_08,B0BY7SZR6Q,2022-03,3.0,0,0.6756515939712323,0.8355996203785767,seems insecure have not had it fall through at all but it definitely does not fit into the attachment that the keurig comes with and it had not fallen through yet but i love the stainless steel option feels more sanitary just not sure on the fit
2022_01_08,B0B1ZLCCL3,2022-06,1.0,0,0.962057392806057,0.8339275631234985,inaccurate and unreliable absolutely junk because it is in inaccurate there is no way it is 80 degrees fahrenheit right now in san diego that s what the device reads i bought this for my guitar if the temperature is incorrect the humidity read must be as well i do not understand the positive reviews maybe they got good ones going to return this waste of time and money
2022_01_08,B0B1ZLCCL3,2022-06,3.0,0,0.7443643918551435,0.8339275631234985,not super accurate i purchased this item to put in my acoustic guitar case i did the salt in a drink cap plastic bag thing to see how accurate it was it was off several i have two others that are very accurate and i tested this one against those and it was off in the bag in the guitar case on my counter etc i am not expecting 100 accuracy but the acceptable humidity in a guitar case is fairly limited this device leaves me wondering if i am good t
2022_01_08,B0B1ZLCCL3,2022-06,5.0,1,0.14651051578902866,0.8339275631234985,used these for years i live in a very dry environment i now am putting them in each guitar case highly recommend
