row_id,parent_asin,year_month,risk_probability,current_review_count,review_evidence_confidence,s45_raw_score,s45_raw_mil_score,mil_score_change,model_consistency_confidence,operational_confidence,confidence_level
19899,B097F1B375,2021-10,0.900042731098704,9.0,0.47368421052631576,0.8931848680749214,0.900042731098704,0.006857863023782662,0.9729413733603749,0.6234613593765335,보통
19785,B07QJWX98P,2021-10,0.8224514950206375,8.0,0.4444444444444444,0.8277935804105019,0.8224514950206375,-0.0053420853898643594,0.978858343948858,0.6047686142957684,보통
19875,B08QHQTK9M,2021-10,0.7754516960146267,31.0,0.7560975609756098,0.7695380703271316,0.7754516960146267,0.005913625687495094,0.9766230720613823,0.8222552143013414,높음
19874,B08PNT3BLH,2021-10,0.7731348196755907,8.0,0.4444444444444444,0.7703436195691772,0.7731348196755907,0.0027912001064135383,0.9888972946507243,0.6077802995063284,보통
19816,B081JBKY7K,2021-10,0.7638791907551684,48.0,0.8275862068965517,0.736220205113448,0.7638791907551684,0.027658985641720424,0.8952646173465749,0.8478897300315587,높음
19850,B08CXBRG2N,2021-10,0.7424634501368846,12.0,0.5454545454545454,0.7204766472302693,0.7424634501368846,0.021986802906615366,0.9158092195265158,0.6565609476761365,보통
20000,B0C5R2628T,2021-10,0.7377033211702259,6.0,0.375,0.750411611782572,0.7377033211702259,-0.01270829061234613,0.9504372259243495,0.5476311677773048,보통
20007,B0C7CC35KH,2021-10,0.7248827109998687,9.0,0.47368421052631576,0.736440938115058,0.7248827109998687,-0.011558227115189279,0.9548195507391022,0.6180248125901517,보통
19713,B01CYBRSK2,2021-10,0.7172390171106778,7.0,0.4117647058823529,0.7222664634349001,0.7172390171106778,-0.005027446324222251,0.9800910678112549,0.5822626144610235,보통
19691,B008I42AUS,2021-10,0.6828193717269395,12.0,0.5454545454545454,0.6952822332001012,0.6828193717269395,-0.012462861473161668,0.9513707440352976,0.667229405028771,보통
19912,B09LM1H5N9,2021-10,0.6804532665352626,34.0,0.7727272727272727,0.654458901165183,0.6804532665352626,0.025994365370079597,0.9012456099342144,0.8112827738893552,높음
20019,B0CFMQLYHG,2021-10,0.6777484785357496,9.0,0.47368421052631576,0.6510494818074105,0.6777484785357496,0.026698996728339086,0.8987090026864736,0.6011916481743631,보통
19822,B08224KN82,2021-10,0.6600880338006226,13.0,0.5652173913043478,0.6347473693626623,0.6600880338006226,0.025340664437960347,0.9036052740000852,0.666733756113069,보통
19879,B08SBJRJGV,2021-10,0.618822542910157,14.0,0.5833333333333334,0.6145422816271554,0.618822542910157,0.0042802612830016296,0.9830246870800043,0.7032407394573346,보통
19870,B08MZTRS5G,2021-10,0.5910553000642278,17.0,0.6296296296296297,0.5634043311094232,0.5910553000642278,0.027650968954804567,0.895293326031446,0.7093287385501745,보통
20013,B0C86NF3DH,2021-10,0.5824986995170535,13.0,0.5652173913043478,0.575148583459376,0.5824986995170535,0.007350116057677436,0.9710275248028729,0.6869604313539053,보통
19966,B0BVZ6NRP6,2021-10,0.5807726155738028,9.0,0.47368421052631576,0.5886359389447501,0.5807726155738028,-0.007863323370947306,0.9690362157024981,0.6222898120791704,보통
19965,B0BVR77MZJ,2021-10,0.5608675796141407,22.0,0.6875,0.5871777179293568,0.5608675796141407,-0.026310138315216114,0.9001079726334641,0.7512823917900392,높음
19918,B09QZ4HZ33,2021-10,0.5339113072258149,20.0,0.6666666666666666,0.5156106799323291,0.5339113072258149,0.018300627293485805,0.9294125963897696,0.7454904455835976,보통
20015,B0C94VM8NS,2021-10,0.52506608584582,22.0,0.6875,0.5283344419780054,0.52506608584582,-0.003268356132185346,0.9870116614935455,0.7773534984480636,높음
19765,B07J9J8HPK,2021-10,0.5206123805044044,13.0,0.5652173913043478,0.4968488792944274,0.5206123805044044,0.023763501209977,0.9093238252545683,0.6684493214894138,보통
19871,B08NB5VNC6,2021-10,0.5151760040850302,14.0,0.5833333333333334,0.5292200020765453,0.5151760040850302,-0.014043997991515123,0.945372743241198,0.6919451563056926,보통
19811,B07YXRTY6F,2021-10,0.5138295357440444,12.0,0.5454545454545454,0.5219872808105716,0.5138295357440444,-0.008157745066527111,0.96789566629648,0.6721868817071257,보통
19848,B08C6GQKQW,2021-10,0.4979153828355313,13.0,0.5652173913043478,0.4925224211713331,0.4979153828355313,0.00539296166419817,0.9786591615542989,0.6892499223793331,보통
19790,B07RZ4MGXR,2021-10,0.49424814092278074,18.0,0.6428571428571429,0.49441756940296694,0.49424814092278074,-0.0001694284801861956,0.9993225156754646,0.7497967547026394,보통
19762,B07HR81PD2,2021-10,0.4916135215606148,11.0,0.5238095238095238,0.4923282014903121,0.4916135215606148,-0.000714679929697315,0.9971453625294983,0.6658102754255162,보통
19688,B0028BAAWW,2021-10,0.4832975407933449,19.0,0.6551724137931034,0.4818998483246778,0.4832975407933449,0.001397692468667111,0.9944248293950461,0.7569481384736862,높음
19992,B0C4LRKXNV,2021-10,0.47774814832570695,12.0,0.5454545454545454,0.46772249152194717,0.47774814832570695,0.010025656803759775,0.960690841067454,0.670025434138418,보통
19830,B0838R8WCF,2021-10,0.44007589317522233,18.0,0.6428571428571429,0.4612984207462068,0.44007589317522233,-0.021222527570984473,0.9186132250016552,0.7255839675004966,보통
19773,B07N82GT4R,2021-10,0.42161270572456805,16.0,0.6153846153846154,0.42811221376880365,0.42161270572456805,-0.006499508044235602,0.9743370069296909,0.723070332848138,보통
19981,B0C195VN2X,2021-10,0.4172294067417646,38.0,0.7916666666666666,0.4297866014455535,0.4172294067417646,-0.012557194703788854,0.9510118282516908,0.8394702151421738,높음
19715,B01FF4ASTS,2021-10,0.37840064931546447,31.0,0.7560975609756098,0.38003247558467323,0.37840064931546447,-0.0016318262692087693,0.993493951504405,0.8273164781342482,높음
19760,B07HKCQN2X,2021-10,0.3767732367006468,12.0,0.5454545454545454,0.3796187927150507,0.3767732367006468,-0.0028455560144039493,0.9886823083816789,0.6784228743326854,보통
19701,B00WA6TGDE,2021-10,0.37508490108665243,16.0,0.6153846153846154,0.39727567317785606,0.37508490108665243,-0.022190772091203625,0.9150623368110823,0.7052879318125554,보통
19916,B09NR62M32,2021-10,0.3639984827115328,55.0,0.8461538461538461,0.3314708340812721,0.3639984827115328,0.0325276486302607,0.8779983237468084,0.8557071894317348,높음
19771,B07M7FQ1CP,2021-10,0.3636030502301956,9.0,0.47368421052631576,0.3736219332940794,0.3636030502301956,-0.010018883063883766,0.9607168712995311,0.6197940087582803,보통
19852,B08DBMRW2H,2021-10,0.3634028952011911,99.0,0.908256880733945,0.3883485210816385,0.3634028952011911,-0.024945625880447353,0.9050342383908266,0.9072900880310095,높음
19774,B07NL9T1GL,2021-10,0.349890195678874,13.0,0.5652173913043478,0.34856495777162594,0.349890195678874,0.001325237907248089,0.9947130736217585,0.694066095999571,보통
19730,B0737B6HGR,2021-10,0.3487121635760606,36.0,0.782608695652174,0.34399368190255264,0.3487121635760606,0.004718481673507968,0.9813030705667465,0.8422170081265457,높음
19846,B08B6XFFRD,2021-10,0.34658775795748303,12.0,0.5454545454545454,0.3658651042402055,0.34658775795748303,-0.019277346282722485,0.9257885805626526,0.6595547559869775,보통
19788,B07RHYHS9Y,2021-10,0.34545442487178707,14.0,0.5833333333333334,0.35304476750064523,0.34545442487178707,-0.00759034262885816,0.9700949065028043,0.6993618052841746,보통
19961,B0BTSQRXNZ,2021-10,0.3378281385604125,23.0,0.696969696969697,0.3509127591219118,0.3378281385604125,-0.013084620561499283,0.9490075902521291,0.7725810649544266,높음
19962,B0BTV3G59T,2021-10,0.3270821375478509,35.0,0.7777777777777778,0.3339927907389773,0.3270821375478509,-0.006910653191126381,0.9727359480983448,0.8362652288739478,높음
19810,B07YFDB6Y6,2021-10,0.3150025488162782,16.0,0.6153846153846154,0.3184947858834718,0.3150025488162782,-0.003492237067193593,0.9861281647741761,0.7266076802014836,보통
19925,B09TWWTX37,2021-10,0.3055888108437362,19.0,0.6551724137931034,0.298654232220711,0.3055888108437362,0.006934578623025156,0.9726428600420329,0.7504135476677822,높음
19778,B07PGRX339,2021-10,0.2476703013092729,25.0,0.7142857142857143,0.2610697487735719,0.2476703013092729,-0.013399447464299025,0.9478132499493934,0.784343974984818,높음
19914,B09MQLYPRR,2021-10,0.2259032158376144,37.0,0.7872340425531915,0.22621995478922655,0.2259032158376144,-0.0003167389516121333,0.9987338464432185,0.8506839837201996,높음
19708,B01ALBMIEI,2021-10,0.21371685194941314,43.0,0.8113207547169812,0.19251455527621752,0.21371685194941314,0.02120229667319562,0.9186875654906143,0.843530797949071,높음
19791,B07SBW92N5,2021-10,0.17946131894506132,17.0,0.6296296296296297,0.18610025061061974,0.17946131894506132,-0.0066389316655584285,0.9737937760466246,0.732878873554728,보통
19670,B0C6QDS1HT,2021-09,0.8843365110372633,7.0,0.4117647058823529,0.8740922865686402,0.8843365110372633,0.010244224468623053,0.9598513042969613,0.5761906854067353,보통
19659,B0C58TH22G,2021-09,0.8796425389280966,5.0,0.3333333333333333,0.867438472904229,0.8796425389280966,0.012204066023867588,0.952356095632916,0.5190401620232081,보통
19524,B08QHQTK9M,2021-09,0.8623987888369409,25.0,0.7142857142857143,0.860566285557918,0.8623987888369409,0.0018325032790228457,0.992696785910999,0.7978090357732996,높음
19469,B08224KN82,2021-09,0.8415777416013723,11.0,0.5238095238095238,0.8290850461926444,0.8415777416013723,0.012492695408727883,0.9512572182753644,0.6520438321492759,보통
19555,B097F1B375,2021-09,0.8262712749796144,11.0,0.5238095238095238,0.8077728558999769,0.8262712749796144,0.01849841907963745,0.9286775664838192,0.6452699366118124,보통
19644,B0C2DQMJGQ,2021-09,0.8039686378836178,8.0,0.4444444444444444,0.7898909386268492,0.8039686378836178,0.014077699256768605,0.9452453108003264,0.5946847043512089,보통
19625,B0BVR77MZJ,2021-09,0.7811341909901517,19.0,0.6551724137931034,0.7863216553677727,0.7811341909901517,-0.005187464377620965,0.9794639394770777,0.7524598714982957,높음
19518,B08MZTRS5G,2021-09,0.7325021503000858,11.0,0.5238095238095238,0.7198051501516394,0.7325021503000858,0.012697000148446436,0.9504801504023697,0.6518107117873775,보통
19654,B0C4LRKXNV,2021-09,0.7294257755659636,11.0,0.5238095238095238,0.7173094667165949,0.7294257755659636,0.012116308849368651,0.9526904586352656,0.6524738042572463,보통
19679,B0C94VM8NS,2021-09,0.7193815834960534,12.0,0.5454545454545454,0.7228114923522725,0.7193815834960534,-0.003429908856219077,0.986374049841263,0.6777303967705607,보통
19520,B08NV72Z13,2021-09,0.7140168915482721,10.0,0.5,0.7318813499945818,0.7140168915482721,-0.017864458446309683,0.9310355350115073,0.6293106605034522,보통
19626,B0BVZ6NRP6,2021-09,0.7026337823188925,6.0,0.375,0.7097337339424752,0.7026337823188925,-0.007099951623582679,0.9719996773226546,0.5540999031967964,보통
19588,B09YV4R5ZC,2021-09,0.6979127343484716,6.0,0.375,0.6645597837332953,0.6979127343484716,0.03335295061517629,0.8751046476506305,0.5250313942951891,보통
19364,B072YQNJCR,2021-09,0.6830192783502141,8.0,0.4444444444444444,0.7044832788589958,0.6830192783502141,-0.02146400050878161,0.9177263724358311,0.5864290228418604,보통
19584,B09W5PBYKD,2021-09,0.6806572711251471,12.0,0.5454545454545454,0.6753423590291266,0.6806572711251471,0.005314912096020419,0.9789647449529315,0.6755076053040612,보통
19443,B07TXS441N,2021-09,0.6792267987849455,7.0,0.4117647058823529,0.692765772391956,0.6792267987849455,-0.013538973607010507,0.947284418627604,0.5724206197059283,보통
19685,B0CFMQLYHG,2021-09,0.6692344390031415,14.0,0.5833333333333334,0.6414200406120878,0.6692344390031415,0.027814398391053707,0.8947082481559728,0.6767458077801252,보통
19332,B00WA6TGDE,2021-09,0.6525132997973209,7.0,0.4117647058823529,0.6705643291062946,0.6525132997973209,-0.01805102930897373,0.930340977800267,0.5673375874577271,보통
19401,B07HR81PD2,2021-09,0.6457235857520405,11.0,0.5238095238095238,0.6459516151915939,0.6457235857520405,-0.00022802943955346766,0.9990882980947433,0.6663931560950896,보통
19416,B07N82GT4R,2021-09,0.6439190943091289,7.0,0.4117647058823529,0.6600235545589532,0.6439190943091289,-0.01610446024982437,0.9376131444566386,0.5695192374546386,보통
19366,B073PM5CWW,2021-09,0.6022712105700593,6.0,0.375,0.6312267786172688,0.6022712105700593,-0.028955568047209557,0.8906334995744346,0.5296900498723303,보통
19405,B07J9J8HPK,2021-09,0.6017489189266173,12.0,0.5454545454545454,0.5854059200022212,0.6017489189266173,0.016342998924396057,0.9367189431407142,0.662833864760396,보통
19641,B0C195VN2X,2021-09,0.6013904973786508,21.0,0.6774193548387096,0.6090837090165051,0.6013904973786508,-0.0076932116378543025,0.9696958178094953,0.7651022937299453,높음
19477,B083BNBSYG,2021-09,0.5955320571057813,5.0,0.3333333333333333,0.6070443012069601,0.5955320571057813,-0.011512244101178792,0.9549951888144597,0.5198318899776712,보통
19458,B07YXRTY6F,2021-09,0.5781306613652097,8.0,0.4444444444444444,0.5781353647710724,0.5781306613652097,-4.703405862671595e-06,0.9999811865535244,0.6111054670771684,보통
19417,B07NL9T1GL,2021-09,0.5589640968890428,11.0,0.5238095238095238,0.5689878964394495,0.5589640968890428,-0.010023799550406665,0.960697978079108,0.654876060090399,보통
19316,B0028BAAWW,2021-09,0.5540107923330208,17.0,0.6296296296296297,0.5582690271119841,0.5540107923330208,-0.004258234778963366,0.9831113012845233,0.7356741311260977,보통
19567,B09LM1H5N9,2021-09,0.5266945604661931,44.0,0.8148148148148148,0.4858304950203117,0.5266945604661931,0.04086406544588139,0.8492036408419931,0.8251314626229682,높음
19523,B08PNT3BLH,2021-09,0.4997319904319347,13.0,0.5652173913043478,0.49701840792272395,0.4997319904319347,0.002713582509210777,0.9892043656440475,0.6924134836062577,보통
19622,B0BTV3G59T,2021-09,0.49579395041255736,27.0,0.7297297297297297,0.5119585678359413,0.49579395041255736,-0.01616461742338393,0.9373875549727274,0.792027077302629,높음
19672,B0C7CC35KH,2021-09,0.4953739295736534,16.0,0.6153846153846154,0.5027976278815984,0.4953739295736534,-0.007423698307945037,0.9707417652972037,0.7219917603583919,보통
19476,B0838R8WCF,2021-09,0.48966834547669585,24.0,0.7058823529411765,0.5070711803051825,0.48966834547669585,-0.017402834828486646,0.9327562751591559,0.7739445296065703,높음
19529,B08SBJRJGV,2021-09,0.4798319221729557,17.0,0.6296296296296297,0.4683083694317059,0.4798319221729557,0.011523552741249832,0.9549519910040445,0.727226338041954,보통
19411,B07M7FQ1CP,2021-09,0.4752806506917401,13.0,0.5652173913043478,0.48050675073681703,0.4752806506917401,-0.0052261000450769535,0.9793125822007547,0.6894459485732698,보통
19463,B081JBKY7K,2021-09,0.4731244031683624,105.0,0.9130434782608695,0.43143722691945485,0.4731244031683624,0.041687176248907554,0.8464122837928606,0.8930541199204669,높음
19427,B07QJWX98P,2021-09,0.4569509711970954,19.0,0.6551724137931034,0.45312642357286204,0.4569509711970954,0.003824547624233343,0.9848182323767856,0.7540661593682081,높음
19493,B08C6GQKQW,2021-09,0.45625065949998456,15.0,0.6,0.4467231006641385,0.45625065949998456,0.00952755883584605,0.9626068217487275,0.7087820465246182,보통
19365,B0737B6HGR,2021-09,0.4489563835030257,23.0,0.696969696969697,0.4598492142467567,0.4489563835030257,-0.010892830743730986,0.957364269588076,0.7750880687552106,높음
19434,B07SBW92N5,2021-09,0.4414769687631541,15.0,0.6,0.46349202065110345,0.4414769687631541,-0.022015051887949333,0.9157057426626664,0.6947117227987999,보통
19431,B07RHYHS9Y,2021-09,0.4294339821696501,13.0,0.5652173913043478,0.4399069733413949,0.4294339821696501,-0.010472991171744772,0.9589733779653626,0.6833441873026522,보통
19398,B07HKCQN2X,2021-09,0.42773575122005314,11.0,0.5238095238095238,0.43892784726392814,0.42773575122005314,-0.011192096043875,0.9562189316227224,0.6535323461534834,보통
19497,B08DBMRW2H,2021-09,0.40617354491771995,79.0,0.8876404494382022,0.4230966113489839,0.40617354491771995,-0.016923066431263956,0.9345480217886097,0.9017127211433243,높음
19575,B09QZ4HZ33,2021-09,0.393049723574046,21.0,0.6774193548387096,0.3656093469509331,0.393049723574046,0.027440376623112883,0.8960478114008058,0.7430078918073384,보통
19570,B09MQLYPRR,2021-09,0.36808075629949233,30.0,0.75,0.37047465225181714,0.36808075629949233,-0.0023938959523248093,0.9904701161092222,0.8221410348327666,높음
19572,B09NR62M32,2021-09,0.35764877867614386,55.0,0.8461538461538461,0.3250470718998697,0.35764877867614386,0.032601706776274164,0.8777382705545863,0.8556291734740682,높음
19421,B07PGRX339,2021-09,0.3493444531569602,15.0,0.6,0.3625704553849998,0.3493444531569602,-0.013226002228039602,0.9484710528808471,0.7045413158642542,보통
19457,B07YFDB6Y6,2021-09,0.31774930828097564,21.0,0.6774193548387096,0.3190213886833827,0.31774930828097564,-0.0012720804024070609,0.9949246019697059,0.7726709289780085,높음
19347,B01FF4ASTS,2021-09,0.29304295583515116,43.0,0.8113207547169812,0.2947342150074792,0.29304295583515116,-0.0016912591723280412,0.9932577946574139,0.865901866699111,높음
19340,B01ALBMIEI,2021-09,0.29031133643909984,31.0,0.7560975609756098,0.263010864070138,0.29031133643909984,0.027300472368961826,0.8965493953381197,0.7982331112843626,높음
19344,B01CYBRSK2,2021-09,0.2870327634086763,13.0,0.5652173913043478,0.29743782247030914,0.2870327634086763,-0.01040505906163286,0.9592339937125397,0.6834223720268053,보통
19582,B09TWWTX37,2021-09,0.2753044219412706,24.0,0.7058823529411765,0.2685738753484537,0.2753044219412706,0.006730546592816911,0.9734369852415158,0.7861487426312783,높음
19433,B07RZ4MGXR,2021-09,0.2673073839218172,36.0,0.782608695652174,0.2789869260456204,0.2673073839218172,-0.011679542123803233,0.9543563273719948,0.8341329851681201,높음
19684,B0CDGZZPSY,2021-09,0.2070442198754302,20.0,0.6666666666666666,0.21740058786690525,0.2070442198754302,-0.010356367991475046,0.9594208364258349,0.7544929175944171,높음
19095,B0863S8674,2021-08,0.9032208493832761,11.0,0.5238095238095238,0.9040948030518932,0.9032208493832761,-0.000873953668617089,0.9965102885716403,0.6656197532381587,보통
19176,B094PY8C63,2021-08,0.8796049142334115,9.0,0.47368421052631576,0.8715827825208428,0.8796049142334115,0.008022131712568714,0.9684208470369983,0.6221052014795205,보통
19062,B07YCDQ39L,2021-08,0.8754145334034639,7.0,0.4117647058823529,0.868665827905863,0.8754145334034639,0.006748705497600871,0.9733662816112351,0.5802451786010175,보통
19300,B0C6QDS1HT,2021-08,0.8219103630668236,12.0,0.5454545454545454,0.8107104828031981,0.8219103630668236,0.011199880263625506,0.9561891584130738,0.6686749293421039,보통
19012,B07LCSK4JY,2021-08,0.7813719145682271,5.0,0.3333333333333333,0.7764125926949391,0.7813719145682271,0.0049593218732879585,0.9803581768663584,0.5274407863932408,보통
19148,B08QHQTK9M,2021-08,0.7572301123887009,66.0,0.868421052631579,0.7479592707253964,0.7572301123887009,0.009270841663304497,0.9635958002435443,0.8969734769151685,높음
19263,B0BXHF9S26,2021-08,0.7109788399412703,11.0,0.5238095238095238,0.6812909905129929,0.7109788399412703,0.029687849428277402,0.888028539248448,0.6330752284412011,보통
19031,B07QJWX98P,2021-08,0.7070289493197037,12.0,0.5454545454545454,0.710963168127468,0.7070289493197037,-0.003934218807764234,0.9843863023998258,0.6771340725381295,보통
19142,B08MZTRS5G,2021-08,0.6894833113617136,14.0,0.5833333333333334,0.665751457849455,0.6894833113617136,0.023731853512258594,0.909438944563136,0.6811650167022741,보통
19067,B07YXRTY6F,2021-08,0.6563446287190896,11.0,0.5238095238095238,0.6560818261560264,0.6563446287190896,0.0002628025630632136,0.9989493420756899,0.6663514692893736,보통
19206,B09W5PBYKD,2021-08,0.6438855121542746,11.0,0.5238095238095238,0.6335550816324841,0.6438855121542746,0.010330430521790501,0.9595203813850723,0.6545227810821883,보통
19287,B0C5BHXVH1,2021-08,0.6406472554474689,5.0,0.3333333333333333,0.6542614826278061,0.6406472554474689,-0.013614227180337224,0.9469993153899977,0.5174331279503326,보통
19286,B0C58TH22G,2021-08,0.6309693270331382,20.0,0.6666666666666666,0.5985646991642251,0.6309693270331382,0.03240462786891318,0.8784304781550134,0.7301958101131707,보통
19199,B09QZ4HZ33,2021-08,0.6172335186745914,17.0,0.6296296296296297,0.5993287025267323,0.6172335186745914,0.017904816147859104,0.9308852493251878,0.720006315538297,보통
19281,B0C4LRKXNV,2021-08,0.6044006678754524,18.0,0.6428571428571429,0.5841339849867265,0.6044006678754524,0.020266682888725907,0.9221321540789206,0.7266396462236762,보통
19108,B089SZP3KS,2021-08,0.5997681253786206,5.0,0.3333333333333333,0.5816721842059709,0.5997681253786206,0.018095941172649677,0.9301738594232436,0.5123854911603064,보통
19065,B07YFDB6Y6,2021-08,0.5945583430111228,12.0,0.5454545454545454,0.6029176804802784,0.5945583430111228,-0.008359337469155625,0.9671154992388076,0.671952831589824,보통
19009,B07J9J8HPK,2021-08,0.5732013393401286,9.0,0.47368421052631576,0.5607355453404392,0.5732013393401286,0.01246579399968939,0.9513595844209712,0.6169868226947124,보통
19036,B07RHYHS9Y,2021-08,0.5612217661212122,11.0,0.5238095238095238,0.5669668036027098,0.5612217661212122,-0.005745037481497572,0.9772818826984413,0.6598512314761991,보통
19144,B08NV72Z13,2021-08,0.5556609659806045,14.0,0.5833333333333334,0.5738371814534147,0.5556609659806045,-0.01817621547281012,0.92987523114779,0.6872959026776704,보통
19113,B08CRV3XXV,2021-08,0.5425036257649605,11.0,0.5238095238095238,0.5361697833750921,0.5425036257649605,0.006333842389868338,0.9749828776145446,0.6591615299510301,보통
19020,B07NL9T1GL,2021-08,0.5241924679028059,9.0,0.47368421052631576,0.5390849452805543,0.5241924679028059,-0.014892477377748348,0.942169664668295,0.6142298467689096,보통
19119,B08DBMRW2H,2021-08,0.5172856556770254,72.0,0.8780487804878049,0.5362149967450212,0.5172856556770254,-0.01892934106799571,0.9270781949545577,0.8927576048278307,높음
19049,B07TXS441N,2021-08,0.503244612712619,11.0,0.5238095238095238,0.5108232909538092,0.503244612712619,-0.007578678241190184,0.9701401698109903,0.6577087176099636,보통
19245,B0BTSQRXNZ,2021-08,0.49191419064920394,6.0,0.375,0.5025889242891324,0.49191419064920394,-0.010674733639928435,0.9581998274985289,0.5499599482495586,보통
19039,B07SBW92N5,2021-08,0.48712054198405885,20.0,0.6666666666666666,0.5002736401902196,0.48712054198405885,-0.01315309820616073,0.9487476826312923,0.7512909714560543,높음
18960,B072YQNJCR,2021-08,0.47249677779568244,12.0,0.5454545454545454,0.4899027255935262,0.47249677779568244,-0.017405947797843768,0.9327446606646582,0.6616415800175792,보통
19116,B08CXBRG2N,2021-08,0.46576442696544385,23.0,0.696969696969697,0.4387042109517814,0.46576442696544385,0.02706021601366243,0.8974114162440564,0.7571022127520048,높음
19112,B08C6GQKQW,2021-08,0.4577306820707918,17.0,0.6296296296296297,0.4474976204401943,0.4577306820707918,0.010233061630597506,0.959894163912378,0.7287089899144541,보통
19077,B0821T4RK8,2021-08,0.44850298120741056,11.0,0.5238095238095238,0.4627209365661701,0.44850298120741056,-0.014217955358759526,0.9447151538388574,0.6500812128183239,보통
18924,B00ZYDKI1Y,2021-08,0.44564945936341616,15.0,0.6,0.44555678223603307,0.44564945936341616,9.267712738308953e-05,0.9996293601943772,0.7198888080583131,보통
19001,B07HKCQN2X,2021-08,0.4241344474776614,11.0,0.5238095238095238,0.42167545136572204,0.4241344474776614,0.0024589961119393378,0.9902122306368417,0.6637303358577191,보통
19210,B09YV4R5ZC,2021-08,0.42360006037959724,17.0,0.6296296296296297,0.38526143104427446,0.42360006037959724,0.03833862933532278,0.8578255538635261,0.6980884068997986,보통
19251,B0BVZ6NRP6,2021-08,0.422043666891336,17.0,0.6296296296296297,0.4430038868650426,0.422043666891336,-0.020960219973706617,0.9195775677335473,0.7166140110608048,보통
19019,B07N82GT4R,2021-08,0.42106730297319006,16.0,0.6153846153846154,0.4328200826957372,0.42106730297319006,-0.011752779722547124,0.9540767892563436,0.7169922675461339,보통
19313,B0CFMQLYHG,2021-08,0.4096060460071506,20.0,0.6666666666666666,0.3816295675569499,0.4096060460071506,0.027976478450200737,0.8941283786837185,0.7349051802717821,보통
18920,B00WA6TGDE,2021-08,0.40748671891859567,16.0,0.6153846153846154,0.4266246285865691,0.40748671891859567,-0.019137909667973407,0.9263050798896865,0.7086607547361368,보통
19038,B07RZ4MGXR,2021-08,0.39907685988327846,23.0,0.696969696969697,0.4091057905301283,0.39907685988327846,-0.010028930646849843,0.9606782605455406,0.77608226604245,높음
19195,B09NR62M32,2021-08,0.39414035403590697,54.0,0.84375,0.3540178529824737,0.39414035403590697,0.04012250105343329,0.8517263372038253,0.8461429011611475,높음
19246,B0BTV3G59T,2021-08,0.3846350412098133,30.0,0.75,0.3961624021177121,0.3846350412098133,-0.011527360907898798,0.9549374446495407,0.8114812333948621,높음
19204,B09TWWTX37,2021-08,0.381251992322972,13.0,0.5652173913043478,0.37212293474942515,0.381251992322972,0.009129057573546873,0.9641424454538066,0.6848949075491854,보통
19086,B083BNBSYG,2021-08,0.3765001656765551,13.0,0.5652173913043478,0.38545244819200586,0.3765001656765551,-0.008952282515450771,0.9648244318890065,0.6850995034797454,보통
19250,B0BVR77MZJ,2021-08,0.37605111313952894,59.0,0.855072463768116,0.37281135575887075,0.37605111313952894,0.0032397573806581814,0.9871245771569622,0.8946880977847698,높음
19005,B07HR81PD2,2021-08,0.3618869217911487,21.0,0.6774193548387096,0.36420320446116855,0.3618869217911487,-0.0023162826700198758,0.9907776583924289,0.7714268459048254,높음
18932,B01ALBMIEI,2021-08,0.3491746075663161,38.0,0.7916666666666666,0.32844304083581977,0.3491746075663161,0.02073156673049631,0.9204190100449003,0.8302923696801368,높음
19153,B08SBJRJGV,2021-08,0.34708270300089966,18.0,0.6428571428571429,0.34066242645396017,0.34708270300089966,0.006420276546939496,0.9746458485867999,0.74239375457604,보통
19268,B0C195VN2X,2021-08,0.3457217969206579,33.0,0.7674418604651163,0.3615595163187874,0.3457217969206579,-0.0158377193981295,0.9386140772558679,0.8187935255023417,높음
18937,B01CYBRSK2,2021-08,0.3445355956385744,10.0,0.5,0.34222809670921955,0.3445355956385744,0.0023074989293548342,0.9908124699400087,0.6472437409820027,보통
18962,B073PM5CWW,2021-08,0.3331370599188063,14.0,0.5833333333333334,0.357157110293534,0.3331370599188063,-0.024020050374727653,0.9083911588145807,0.6808506809777075,보통
19024,B07PGRX339,2021-08,0.3267521804597861,18.0,0.6428571428571429,0.33147771226890116,0.3267521804597861,-0.004725531809115058,0.9812753976780669,0.7443826193034201,보통
19190,B09LM1H5N9,2021-08,0.318738520025426,78.0,0.8863636363636364,0.28863332966820676,0.318738520025426,0.030105190357219258,0.8865473333061709,0.8864187454463965,높음
18928,B014ITW6FK,2021-08,0.3024801875849117,11.0,0.5238095238095238,0.3111159374243642,0.3024801875849117,-0.008635749839452533,0.9660467994014064,0.6564807064870886,보통
19072,B081JBKY7K,2021-08,0.2934235679251159,172.0,0.945054945054945,0.2644760085211587,0.2934235679251159,0.028947559403957213,0.8906620310952964,0.9287370708670504,높음
19302,B0C7CC35KH,2021-08,0.2923336724542623,28.0,0.7368421052631579,0.3008584482932387,0.2923336724542623,-0.008524775838976428,0.9664757189040964,0.8057321893554394,높음
18961,B0737B6HGR,2021-08,0.24631674204059933,33.0,0.7674418604651163,0.2491003008688988,0.24631674204059933,-0.002783558828299476,0.9889275208696745,0.8338875585864838,높음
19085,B0838R8WCF,2021-08,0.23178727048229722,35.0,0.7777777777777778,0.24620282621467504,0.23178727048229722,-0.014415555732377822,0.9439687445897637,0.8276350678213735,높음
19312,B0CDGZZPSY,2021-08,0.21390474818966881,17.0,0.6296296296296297,0.23148165544660632,0.21390474818966881,-0.017576907256937502,0.9321070326159597,0.7203728505255287,보통
